"Date","city","variable","type","value","seven_day_rolling_average","fourteen_day_rolling_average","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism","category","cat2","numDaysDownward","neg_limit"
2022-12-05,"FL",,"SOLID",2.38591234789396e-05,3.72510627664438e-05,3.15837676827925e-05,0.437350805513492,1.13345901673027e-05,,,"10% to 99%","None","","RSV",,,,"below"
2022-12-06,"FL",,"SOLID",3.78223238333432e-05,3.79486116999989e-05,3.31626636483722e-05,0.3373151508891,9.57189610325332e-06,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-07,"FL",,"SOLID",9.4712687124583e-05,4.81613862564701e-05,3.87075070883691e-05,0.646338922055616,1.89077583362021e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-08,"FL",,"SOLID",9.34272029695423e-06,4.31379324502193e-05,3.81946152426589e-05,0.297330781032515,9.88663441512077e-06,,,"10% to 99%","None","","RSV",,,,"below"
2022-12-12,"FL",,"SOLID",6.0577806580953e-05,4.65524978785859e-05,3.88587404327911e-05,0.493743728273822,1.53875148915897e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-13,"FL",,"SOLID",4.42911738530987e-05,4.74298411342057e-05,3.79946499014314e-05,0.660740201152973,1.88703824655486e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-15,"FL",,"SOLID",3.80402354452597e-05,4.40922958018759e-05,4.07118095760928e-05,0.18110722698262,6.76097245156612e-06,,,"10% to 99%","None","","RSV",,,,"below"
2022-12-18,"FL",,"SOLID",1.46977957592048e-05,4.27835346990567e-05,4.00172987327502e-05,0.148518499117736,5.5324719326128e-06,,,"10% to 99%","None","","RSV",,,,"below"
2022-12-19,"FL",,"SOLID",0.000106146725647876,5.25441635297042e-05,4.52463876148516e-05,0.384613591271528,1.45955518297053e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-20,"FL",,"SOLID",4.68562484858833e-05,4.57075294384614e-05,4.69344578474658e-05,-0.0509507098683033,-2.4538568180087e-06,,,"-9% to 9%","None","","RSV",,,,"below"
2022-12-21,"FL",,"SOLID",1.26089457235647e-05,4.61741330708343e-05,4.46560327605268e-05,0.0703835452503156,3.03620062061507e-06,0.606299619766533,1.68554703928302e-05,"-9% to 9%","10% to 99%","","RSV",,,,"below"
2022-12-22,"FL",,"SOLID",3.40441254030892e-06,3.80065053507423e-05,4.22795016146641e-05,-0.183577528968102,-8.54599252784362e-06,0.526792084466352,1.45877798374702e-05,"-10% to -99%","10% to 99%","","RSV",,,,"below"
2022-12-25,"FL",,"SOLID",1.24740805614432e-05,3.34612063090773e-05,4.04455237216415e-05,-0.29451152462441,-1.39686348251285e-05,0.413330788285249,1.18283563487345e-05,"-10% to -99%","10% to 99%","","RSV",,,,"above"
2022-12-26,"FL",,"SOLID",2.69064848431111e-05,3.18706705087703e-05,3.79814831553231e-05,-0.277182783768443,-1.22216252931056e-05,0.211702958754603,6.63594349074992e-06,"-10% to -99%","10% to 99%","","RSV",,,,"below"
2022-12-27,"FL",,"SOLID",0,2.97709854003125e-05,3.62772600496846e-05,-0.304148532613671,-1.30125492987442e-05,0.148604574793944,4.69349236689209e-06,"-10% to -99%","10% to 99%","","RSV",,,,"below"
2022-12-28,"FL",,"SOLID",4.72068543227179e-06,1.52815510837976e-05,3.39128573067509e-05,-0.709167487742789,-3.72626124459066e-05,0.022621634568714,7.50193658378651e-07,"-10% to -99%","-9% to 9%","","RSV",,,,"below"
2022-12-29,"FL",,"SOLID",2.87471815907493e-06,8.99847532282496e-06,2.73530023806432e-05,-0.803129256090288,-3.67090541156365e-05,-0.293341151673849,-1.13545047077259e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-03,"FL",,"SOLID",9.22129285673481e-06,8.51452491327783e-06,2.73443289920561e-05,-0.815599680015303,-3.76596081575565e-05,-0.284078951487494,-1.08502862506028e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-05,"FL",,"SOLID",0,8.02818026466227e-06,2.30173428077023e-05,-0.78876825978673,-2.99783250860801e-05,-0.407666266293103,-1.58413976250888e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-08,"FL",,"SOLID",5.25128033714541e-05,1.37479978089495e-05,2.36046020590134e-05,-0.589136216968364,-1.97132085001277e-05,-0.378738792955055,-1.4390047842418e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-01-09,"FL",,"SOLID",1.87911180571731e-05,1.25886596966727e-05,2.22296651027215e-05,-0.605008005927943,-1.92820108120976e-05,-0.453975017711436,-1.84821444733713e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-10,"FL",,"SOLID",2.09764951575134e-05,1.55853018620317e-05,2.26781436311721e-05,-0.476493584190594,-1.41856835382807e-05,-0.433291492696076,-1.73391551015781e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-12,"FL",,"SOLID",8.47665848136614e-06,1.61218694404738e-05,1.57017102621357e-05,0.0549890748699694,8.40318356676208e-07,-0.652973174437868,-2.95446773527159e-05,"-9% to 9%","-10% to -99%","","RSV",,,,"below"
2023-01-15,"FL",,"SOLID",3.49016703007896e-05,2.06971483178616e-05,1.48478118203433e-05,1.30007279848426,1.16986729950366e-05,-0.683647952883619,-3.20866460271225e-05,"100% to 999%","-10% to -99%","","RSV",,,,"above"
2023-01-16,"FL",,"SOLID",0,1.93798207668995e-05,1.39471728400887e-05,1.27608950167941,1.08652958536217e-05,-0.68767550590797,-3.07088599204381e-05,"100% to 999%","-10% to -99%","","RSV",,,,"below"
2023-01-17,"FL",,"SOLID",0,1.93798207668995e-05,1.37040005157809e-05,1.41397429155943,1.13516405022372e-05,-0.675871285317427,-2.85755010988833e-05,"100% to 999%","-10% to -99%","","RSV",,,,"below"
2023-01-18,"FL",,"SOLID",3.85934253085129e-05,1.73913381864793e-05,1.55696679977144e-05,0.265008798238101,3.64334037752976e-06,-0.615045954037593,-2.48758557239271e-05,"10% to 99%","-10% to -99%","","RSV",,,,"below"
2023-01-19,"FL",,"SOLID",8.60525138208289e-06,1.59362143757521e-05,1.42624370362124e-05,0.265918275633763,3.34755467907945e-06,-0.624489728905873,-2.37190461191107e-05,"10% to 99%","-10% to -99%","","RSV",,,,"below"
2023-01-22,"FL",,"SOLID",1.18197500682692e-05,1.46281079344315e-05,1.51067048982316e-05,-0.0614164509660279,-9.57193927600216e-07,-0.58357646422189,-2.11705551514529e-05,"-9% to 9%","-10% to -99%","","RSV",,,,"below"
2023-01-24,"FL",,"SOLID",8.91931520621392e-06,1.46913446094098e-05,1.54066070249418e-05,-0.0887319449115925,-1.43052483106401e-06,-0.545700119409435,-1.85062502818091e-05,"-9% to 9%","-10% to -99%","","RSV",,,,"below"
2023-01-26,"FL",,"SOLID",0,9.70539170929699e-06,1.52012700135793e-05,-0.531075897015182,-1.09917566085646e-05,-0.444255888182252,-1.21517323670639e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-29,"FL",,"SOLID",0,9.70539170929699e-06,1.45426062380982e-05,-0.499201162588991,-9.6744290576025e-06,-0.468167376046307,-1.28017227539578e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-30,"FL",,"SOLID",0,9.70539170929699e-06,1.45426062380982e-05,-0.499201162588991,-9.6744290576025e-06,-0.368189179802638,-8.47473656960406e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-01,"FL",,"SOLID",1.05211201193279e-05,5.69506239655628e-06,1.15432002915178e-05,-0.672534549354929,-1.1696275789923e-05,-0.510976704345243,-1.20614017674956e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-02,"FL",,"SOLID",0,4.46574077054444e-06,1.02009775731483e-05,-0.719774052654605,-1.14704736052077e-05,-0.541109705161531,-1.20286875295732e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-03,"FL",,"SOLID",1.07119144044856e-05,4.30747853286106e-06,9.46779323364629e-06,-0.705534129761091,-1.03206294015705e-05,-0.582514627844918,-1.32103503975258e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-06,"FL",,"SOLID",1.86394432138896e-05,5.6960682482433e-06,1.01937064288265e-05,-0.612284076122278,-8.99527636116648e-06,-0.350790056710674,-5.50800383330915e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-07,"FL",,"SOLID",2.05711348126815e-05,8.63480179291209e-06,9.17009675110454e-06,-0.110308779743466,-1.0705899163849e-06,-0.382394061693292,-5.67771506923874e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-09,"FL",,"SOLID",0,8.63480179291209e-06,9.17009675110454e-06,-0.110308779743466,-1.0705899163849e-06,-0.342512145203598,-4.77707608898412e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-12,"FL",,"SOLID",6.60938866936856e-06,9.57900017425045e-06,9.64219594177372e-06,-0.0130228164748326,-1.26391535046536e-07,-0.296395535692645,-4.06180457400715e-06,"-9% to 9%","-10% to -99%","","RSV",,,,"below"
2023-02-13,"FL",,"SOLID",6.59176417321045e-06,9.01766361051938e-06,7.35636300353783e-06,0.583417877207495,3.3226012139631e-06,-0.527519597423803,-8.21330499417659e-06,"10% to 99%","-10% to -99%","","RSV",,,,"below"
2023-02-14,"FL",,"SOLID",6.17878998385781e-06,9.90034789392764e-06,7.18304433223604e-06,1.21695535021408,5.4346071233832e-06,-0.496366272187688,-7.07939270397636e-06,"100% to 999%","-10% to -99%","","RSV",,,,"below"
2023-02-20,"FL",,"SOLID",7.29336058968912e-06,9.41198306324243e-06,6.85973079805175e-06,1.1850330747884,5.10450453038137e-06,-0.545914820984242,-8.24697410017989e-06,"100% to 999%","-10% to -99%","","RSV",,,,"below"
2023-02-21,"FL",,"SOLID",9.3210865534379e-06,8.08078925460648e-06,6.88842875142489e-06,0.418660890711525,2.38472100636318e-06,-0.552891253715163,-8.5181782735169e-06,"10% to 99%","-10% to -99%","","RSV",,,,"below"
2023-02-27,"FL",,"SOLID",7.03466126853634e-06,6.1470073197286e-06,7.39090455632034e-06,-0.288112516401431,-2.48779447318349e-06,-0.513796903172035,-7.81036545725895e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-28,"FL",,"SOLID",9.56228647644257e-06,7.51304824493468e-06,8.07392501892338e-06,-0.129910746636733,-1.12175354797741e-06,-0.444808936807243,-6.46868121917485e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-02,"FL",,"SOLID",0,6.56884986359631e-06,8.07392501892338e-06,-0.314244728666547,-3.01015031065414e-06,-0.444808936807243,-6.46868121917485e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-05,"FL",,"SOLID",0,5.62716926742339e-06,7.32241643897139e-06,-0.375983679313661,-3.39049434309599e-06,-0.365651097265282,-4.22078385254641e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-06,"FL",,"SOLID",7.99170696926343e-06,5.88615740819562e-06,7.89325265106163e-06,-0.405459538264722,-4.01419048573202e-06,-0.226225859780459,-2.30772492208666e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-09,"FL",,"SOLID",0,4.84424875252575e-06,7.12811590788409e-06,-0.485310511081933,-4.56773431071668e-06,-0.247119605173415,-2.3396773257622e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-12,"FL",,"SOLID",1.3280652123277e-05,5.40990097678848e-06,6.74534511569748e-06,-0.330523194413893,-2.67088827781799e-06,-0.338283365055278,-3.44836131312906e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-13,"FL",,"SOLID",0,4.40494936699758e-06,5.27597834336309e-06,-0.283399362017993,-1.74205795273102e-06,-0.424654015484886,-3.89411840774145e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-14,"FL",,"SOLID",0,3.0389084417915e-06,5.27597834336309e-06,-0.595515915415512,-4.47413980314318e-06,-0.424654015484886,-3.89411840774145e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-16,"FL",,"SOLID",0,3.0389084417915e-06,4.8038791526939e-06,-0.537375871743892,-3.52994142180482e-06,-0.501785777669002,-4.83831678907982e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-19,"FL",,"SOLID",0,3.0389084417915e-06,4.33303885460744e-06,-0.459957876265738,-2.58826082563189e-06,-0.410980826731417,-3.02332414893039e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-20,"FL",,"SOLID",0,1.89723601761101e-06,3.89169671290331e-06,-0.67767834156637,-3.98892139058462e-06,-0.458210678801164,-3.29134761933273e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-22,"FL",,"SOLID",0,1.89723601761101e-06,3.37074238506838e-06,-0.608352891328752,-2.94701273491474e-06,-0.508618853377495,-3.48898841298337e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-23,"FL",,"SOLID",0,1.93607530800983e-21,2.70495048839424e-06,-1,-5.40990097678848e-06,-0.607319668097791,-4.18347826303065e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-27,"FL",,"SOLID",0,1.93607530800983e-21,2.20247468349879e-06,-1,-4.40494936699758e-06,-0.702002012512076,-5.18842987282155e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-29,"FL",,"SOLID",0,1.93607530800983e-21,1.51945422089575e-06,-0.999999999999999,-3.0389084417915e-06,-0.811807241541815,-6.55447079802763e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-04-02,"FL",,"SOLID",8.41733314867306e-06,1.20247616409615e-06,2.12069230294382e-06,-0.604306550483874,-1.83643227769534e-06,-0.73734059977354,-5.95323271597956e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-04-03,"FL",,"SOLID",0,1.20247616409615e-06,2.12069230294382e-06,-0.604306550483874,-1.83643227769534e-06,-0.710383543380971,-5.20172413602756e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-04-05,"FL",,"SOLID",0,1.20247616409615e-06,1.54985609085358e-06,-0.366195795918788,-6.94759853514855e-07,-0.803647981463621,-6.34339656020805e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-04-06,"FL",,"SOLID",7.64166897144753e-06,2.29414316001723e-06,2.09568958881412e-06,0.209202829127187,3.96907142406221e-07,-0.705996701527234,-5.03242631906997e-06,"10% to 99%","-10% to -99%","","RSV",,,,"below"
2023-04-10,"FL",,"SOLID",8.20838357282382e-06,3.46676938470635e-06,1.73338469235317e-06,1790617012862986,3.46676938470634e-06,-0.743025054667801,-5.01196042334431e-06,"1000%+","-10% to -99%","","RSV",,,,"below"
2022-09-28,"FL","N1","SOLID",0.000495192050469931,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-09-30,"FL","N1","SOLID",0.000372807002414389,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-01,"FL","N1","SOLID",0.000353415238850445,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-03,"FL","N1","SOLID",0.000478781703862827,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-05,"FL","N1","SOLID",0.000278524384770917,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-08,"FL","N1","SOLID",0.000328446180001293,,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-10,"FL","N1","SOLID",0.000227947001389746,0.000362159080251364,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-12,"FL","N1","SOLID",0.000281956703508312,0.000331696887828276,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-14,"FL","N1","SOLID",0.000429737170842394,0.000339829769032276,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-18,"FL","N1","SOLID",0.000441115779989405,0.000352358417766413,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-19,"FL","N1","SOLID",0.000526458513906637,0.000359169390629815,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-20,"FL","N1","SOLID",0.000527216928335161,0.000394696896853278,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-21,"FL","N1","SOLID",0.000276828166659563,0.000387322894947317,,,,,,"None","None","","SARS-CoV-2",,,,"above"
2022-11-22,"FL","N1","SOLID",0.000378923141879085,0.000408890915017222,0.000385524997634293,0.129036761230515,4.67318347658581e-05,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-11-24,"FL","N1","SOLID",0.000270995349105773,0.000407325007245431,0.000369510947536853,0.228003705166836,7.56281194171553e-05,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-11-27,"FL","N1","SOLID",0.000426176870747808,0.000406816392946205,0.00037332308098924,0.19711817509303,6.69866239139282e-05,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-11-29,"FL","N1","SOLID",0.000489125911817439,0.000413674983207352,0.000383016700486883,0.174017597847164,6.13165654409388e-05,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-01,"FL","N1","SOLID",0.000656501851830717,0.000432252602910792,0.000395710996770304,0.203478398180935,7.30832122809773e-05,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-04,"FL","N1","SOLID",0.000623055740885234,0.000445943861846517,0.000420320379349898,0.129838783638294,5.12469649932388e-05,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-05,"FL","N1","SOLID",0.000632465891858641,0.000496749251160671,0.000442036073053994,0.282519720989482,0.000109426356213354,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-06,"FL","N1","SOLID",0.00123031563249791,0.000618376749820504,0.000513633832418863,0.512326948605493,0.000209485834803281,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-07,"FL","N1","SOLID",0.000777018712864592,0.000690665801786049,0.00054899540451574,0.695613550606022,0.000283340794540618,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-08,"FL","N1","SOLID",0.000588831853640457,0.00071390222791357,0.000560359310429887,0.754851181741768,0.000307085834967366,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-12,"FL","N1","SOLID",0.000929652125737335,0.000776834544187841,0.000595254763697597,0.877886204683684,0.000363159560980489,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-13,"FL","N1","SOLID",0.000696462533099903,0.000782543212940582,0.000607397907925687,0.810384038571266,0.00035029061002979,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-15,"FL","N1","SOLID",0.000875403551614973,0.000818592900187687,0.000632268381017102,0.835641142806955,0.00037264903834117,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-18,"FL","N1","SOLID",0.000632344146393644,0.000818575507978402,0.000657662379569537,0.647864603853501,0.000321826256817731,,,"10% to 99%","None","","SARS-CoV-2",,,,"above"
2022-12-19,"FL","N1","SOLID",0.000781978429989329,0.000754527336191462,0.000686452043005983,0.220174167949359,0.000136150586370958,0.780564288225863,0.00030092704537169,"10% to 99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-20,"FL","N1","SOLID",0.00109005381894041,0.000799246637059436,0.000744956219422743,0.157211830950076,0.000108580835273387,1.01605994190049,0.000375445271885889,"10% to 99%","100% to 999%","","SARS-CoV-2",,,,"above"
2022-12-21,"FL","N1","SOLID",0.000555010828668118,0.000794415062063387,0.000754158644988479,0.112778516443521,8.05128341498171e-05,1.02012327496626,0.000380835563999238,"10% to 99%","100% to 999%","","SARS-CoV-2",,,,"above"
2022-12-22,"FL","N1","SOLID",0.000131127079614405,0.000680340055474398,0.000728587299831119,-0.124214981729895,-9.64944887134437e-05,0.90223376397153,0.000345570599344236,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-25,"FL","N1","SOLID",0.00010695494918523,0.00059612468634373,0.000689333949642156,-0.238221383195367,-0.000186418526596852,0.742013629311116,0.000293622952871852,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-26,"FL","N1","SOLID",0.000789684454089635,0.000583879100982967,0.000701236000585328,-0.286728359299115,-0.00023471379920472,0.668336904505838,0.00028091562123543,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-27,"FL","N1","SOLID",0.000552753742326401,0.000572509043259076,0.000695542275618739,-0.300603258124624,-0.000246066464719327,0.573496639795232,0.000253506202564745,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-28,"FL","N1","SOLID",0.000207815428118911,0.000490485757277587,0.000622506546734525,-0.349943025585588,-0.000264041578913875,0.211965621117569,0.000108872714315662,"-10% to -99%","10% to 99%","","SARS-CoV-2",,,,"above"
2022-12-29,"FL","N1","SOLID",0.000235843382728706,0.000368455694961629,0.000583851166010533,-0.53899625237431,-0.000430790942097806,0.0634900788022777,3.48557614947927e-05,"-10% to -99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-01-03,"FL","N1","SOLID",0.000645783525119822,0.000381423223026159,0.000587919142544773,-0.51986909458204,-0.000412991839037229,0.0491824292055446,2.75598321148857e-05,"-10% to -99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-01-05,"FL","N1","SOLID",0.000701119931831634,0.000462850773342906,0.000571595414408652,-0.319677314868427,-0.000217489282131492,-0.0397465937810864,-2.3659349288945e-05,"-10% to -99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-01-08,"FL","N1","SOLID",0.000546296628766611,0.00052561387042596,0.000560869278384845,-0.118281992900245,-7.05108159177696e-05,-0.0766032100764738,-4.65286295408421e-05,"-10% to -99%","-9% to 9%","","SARS-CoV-2",,,,"above"
2023-01-09,"FL","N1","SOLID",0.000526349507178405,0.000487994592295784,0.000535936846639376,-0.164219799142939,-9.58845086871829e-05,-0.152358614268773,-9.63315343777264e-05,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-10,"FL","N1","SOLID",0.000545574218728975,0.000486968946067581,0.000529738994663328,-0.149412656793241,-8.55400971914949e-05,-0.194512243485691,-0.000127923384906208,"-10% to -99%","-10% to -99%","","SARS-CoV-2",,,,"above"
2023-01-12,"FL","N1","SOLID",0.000432444398113442,0.000519058798923942,0.000504772278100765,0.0582545797149097,2.8573041646355e-05,-0.264664905227232,-0.000181679764905218,"-9% to 9%","-10% to -99%","","SARS-CoV-2",,,,"above"
